,FileName_OrigRNA,Metadata_ChannelID,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row,Metadata_target,Metadata_experiment_type,Metadata_cell_line,Metadata_pert_iname,Metadata_gene,Metadata_pubchem_cid
2465,r12c10f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L10,9,0.134385601,-0.000968721,-0.000968721,-2e-06,12,TNNC1,Compound,A549,bepridil,,2351.0
2466,r12c11f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L11,1,0.134369895,-0.000322907,0.000322907,-2e-06,12,CTSG,Compound,A549,delanzomib,,24800541.0
2467,r12c11f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L11,2,0.134371206,-0.000968721,0.000968721,-2e-06,12,CTSG,Compound,A549,delanzomib,,24800541.0
2468,r12c11f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L11,3,0.134368494,0.000322907,0.000968721,-2e-06,12,CTSG,Compound,A549,delanzomib,,24800541.0
2469,r12c11f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L11,4,0.134365797,0.000968721,0.000322907,-2e-06,12,CTSG,Compound,A549,delanzomib,,24800541.0
2470,r12c11f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L11,5,0.134371802,-0.000968721,-0.000322907,-2e-06,12,CTSG,Compound,A549,delanzomib,,24800541.0
2471,r12c11f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L11,6,0.1343683,0.000322907,-0.000322907,-2e-06,12,CTSG,Compound,A549,delanzomib,,24800541.0
2472,r12c11f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L11,7,0.134365097,0.000968721,-0.000968721,-2e-06,12,CTSG,Compound,A549,delanzomib,,24800541.0
2473,r12c11f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L11,8,0.134369895,-0.000322907,-0.000968721,-2e-06,12,CTSG,Compound,A549,delanzomib,,24800541.0
2474,r12c11f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L11,9,0.134371698,-0.000968721,-0.000968721,-2e-06,12,CTSG,Compound,A549,delanzomib,,24800541.0
2475,r12c12f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L12,1,0.134356201,-0.000322907,0.000322907,-2e-06,12,PIK3CG,Compound,A549,buparlisib,,16654980.0
2476,r12c12f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L12,2,0.134356096,-0.000968721,0.000968721,-2e-06,12,PIK3CG,Compound,A549,buparlisib,,16654980.0
2477,r12c12f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L12,3,0.134353399,0.000322907,0.000968721,-2e-06,12,PIK3CG,Compound,A549,buparlisib,,16654980.0
2478,r12c12f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L12,4,0.134352595,0.000968721,0.000322907,-2e-06,12,PIK3CG,Compound,A549,buparlisib,,16654980.0
2479,r12c12f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L12,5,0.134357706,-0.000968721,-0.000322907,-2e-06,12,PIK3CG,Compound,A549,buparlisib,,16654980.0
2480,r12c12f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L12,6,0.134353802,0.000322907,-0.000322907,-2e-06,12,PIK3CG,Compound,A549,buparlisib,,16654980.0
2481,r12c12f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L12,7,0.134352207,0.000968721,-0.000968721,-2e-06,12,PIK3CG,Compound,A549,buparlisib,,16654980.0
2482,r12c12f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L12,8,0.134355396,-0.000322907,-0.000968721,-2e-06,12,PIK3CG,Compound,A549,buparlisib,,16654980.0
2483,r12c12f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L12,9,0.134357005,-0.000968721,-0.000968721,-2e-06,12,PIK3CG,Compound,A549,buparlisib,,16654980.0
2484,r12c13f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L13,1,0.134345204,-0.000322907,0.000322907,-2e-06,12,PTGIS,Compound,A549,phenylbutazone,,4781.0
2485,r12c13f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L13,2,0.134345993,-0.000968721,0.000968721,-2e-06,12,PTGIS,Compound,A549,phenylbutazone,,4781.0
2486,r12c13f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L13,3,0.134343907,0.000322907,0.000968721,-2e-06,12,PTGIS,Compound,A549,phenylbutazone,,4781.0
2487,r12c13f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L13,4,0.134342,0.000968721,0.000322907,-2e-06,12,PTGIS,Compound,A549,phenylbutazone,,4781.0
2488,r12c13f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L13,5,0.1343458,-0.000968721,-0.000322907,-2e-06,12,PTGIS,Compound,A549,phenylbutazone,,4781.0
2489,r12c13f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L13,6,0.134344101,0.000322907,-0.000322907,-2e-06,12,PTGIS,Compound,A549,phenylbutazone,,4781.0
2490,r12c13f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L13,7,0.1343413,0.000968721,-0.000968721,-2e-06,12,PTGIS,Compound,A549,phenylbutazone,,4781.0
2491,r12c13f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L13,8,0.134344801,-0.000322907,-0.000968721,-2e-06,12,PTGIS,Compound,A549,phenylbutazone,,4781.0
2492,r12c13f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L13,9,0.134347007,-0.000968721,-0.000968721,-2e-06,12,PTGIS,Compound,A549,phenylbutazone,,4781.0
2493,r12c14f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L14,1,0.134335607,-0.000322907,0.000322907,-2e-06,12,CYP3A4,Compound,A549,deferasirox,,
2494,r12c14f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L14,2,0.134336501,-0.000968721,0.000968721,-2e-06,12,CYP3A4,Compound,A549,deferasirox,,
2495,r12c14f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L14,3,0.134333402,0.000322907,0.000968721,-2e-06,12,CYP3A4,Compound,A549,deferasirox,,
2496,r12c14f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L14,4,0.134331599,0.000968721,0.000322907,-2e-06,12,CYP3A4,Compound,A549,deferasirox,,
2497,r12c14f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L14,5,0.134336993,-0.000968721,-0.000322907,-2e-06,12,CYP3A4,Compound,A549,deferasirox,,
2498,r12c14f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L14,6,0.134333998,0.000322907,-0.000322907,-2e-06,12,CYP3A4,Compound,A549,deferasirox,,
2499,r12c14f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L14,7,0.134331495,0.000968721,-0.000968721,-2e-06,12,CYP3A4,Compound,A549,deferasirox,,
2500,r12c14f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L14,8,0.134335294,-0.000322907,-0.000968721,-2e-06,12,CYP3A4,Compound,A549,deferasirox,,
2501,r12c14f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L14,9,0.134335905,-0.000968721,-0.000968721,-2e-06,12,CYP3A4,Compound,A549,deferasirox,,
2502,r12c15f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L15,1,0.134326905,-0.000322907,0.000322907,-2e-06,12,,Compound,A549,DMSO,,
2503,r12c15f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L15,2,0.134325594,-0.000968721,0.000968721,-2e-06,12,,Compound,A549,DMSO,,
2504,r12c15f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L15,3,0.134323299,0.000322907,0.000968721,-2e-06,12,,Compound,A549,DMSO,,
2505,r12c15f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L15,4,0.134323195,0.000968721,0.000322907,-2e-06,12,,Compound,A549,DMSO,,
2506,r12c15f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L15,5,0.134326696,-0.000968721,-0.000322907,-2e-06,12,,Compound,A549,DMSO,,
2507,r12c15f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L15,6,0.1343247,0.000322907,-0.000322907,-2e-06,12,,Compound,A549,DMSO,,
2508,r12c15f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L15,7,0.134321898,0.000968721,-0.000968721,-2e-06,12,,Compound,A549,DMSO,,
2509,r12c15f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L15,8,0.134325296,-0.000322907,-0.000968721,-2e-06,12,,Compound,A549,DMSO,,
2510,r12c15f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L15,9,0.1343261,-0.000968721,-0.000968721,-2e-06,12,,Compound,A549,DMSO,,
2511,r12c16f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L16,1,0.134318307,-0.000322907,0.000322907,-2e-06,12,CSF1R,Compound,A549,cediranib,,9933475.0
2512,r12c16f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L16,2,0.134317204,-0.000968721,0.000968721,-2e-06,12,CSF1R,Compound,A549,cediranib,,9933475.0
2513,r12c16f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L16,3,0.134315506,0.000322907,0.000968721,-2e-06,12,CSF1R,Compound,A549,cediranib,,9933475.0
2514,r12c16f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L16,4,0.134314105,0.000968721,0.000322907,-2e-06,12,CSF1R,Compound,A549,cediranib,,9933475.0
2515,r12c16f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L16,5,0.1343178,-0.000968721,-0.000322907,-2e-06,12,CSF1R,Compound,A549,cediranib,,9933475.0
2516,r12c16f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L16,6,0.134316206,0.000322907,-0.000322907,-2e-06,12,CSF1R,Compound,A549,cediranib,,9933475.0
2517,r12c16f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L16,7,0.134314194,0.000968721,-0.000968721,-2e-06,12,CSF1R,Compound,A549,cediranib,,9933475.0
2518,r12c16f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L16,8,0.134315804,-0.000322907,-0.000968721,-2e-06,12,CSF1R,Compound,A549,cediranib,,9933475.0
2519,r12c16f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L16,9,0.134317502,-0.000968721,-0.000968721,-2e-06,12,CSF1R,Compound,A549,cediranib,,9933475.0
2520,r12c17f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L17,1,0.134310097,-0.000322907,0.000322907,-2e-06,12,ATP5F1D,Compound,A549,isoflurane,,3763.0
2521,r12c17f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L17,2,0.134309694,-0.000968721,0.000968721,-2e-06,12,ATP5F1D,Compound,A549,isoflurane,,3763.0
2522,r12c17f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L17,3,0.134308204,0.000322907,0.000968721,-2e-06,12,ATP5F1D,Compound,A549,isoflurane,,3763.0
2523,r12c17f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L17,4,0.1343081,0.000968721,0.000322907,-2e-06,12,ATP5F1D,Compound,A549,isoflurane,,3763.0
2524,r12c17f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L17,5,0.134309694,-0.000968721,-0.000322907,-2e-06,12,ATP5F1D,Compound,A549,isoflurane,,3763.0
2525,r12c17f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L17,6,0.134310007,0.000322907,-0.000322907,-2e-06,12,ATP5F1D,Compound,A549,isoflurane,,3763.0
2526,r12c17f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L17,7,0.134307802,0.000968721,-0.000968721,-2e-06,12,ATP5F1D,Compound,A549,isoflurane,,3763.0
2527,r12c17f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L17,8,0.134308606,-0.000322907,-0.000968721,-2e-06,12,ATP5F1D,Compound,A549,isoflurane,,3763.0
2528,r12c17f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L17,9,0.1343088,-0.000968721,-0.000968721,-2e-06,12,ATP5F1D,Compound,A549,isoflurane,,3763.0
2529,r12c18f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L18,1,0.1343043,-0.000322907,0.000322907,-2e-06,12,,Compound,A549,DMSO,,
2530,r12c18f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L18,2,0.134302199,-0.000968721,0.000968721,-2e-06,12,,Compound,A549,DMSO,,
2531,r12c18f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L18,3,0.134302497,0.000322907,0.000968721,-2e-06,12,,Compound,A549,DMSO,,
2532,r12c18f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L18,4,0.134303197,0.000968721,0.000322907,-2e-06,12,,Compound,A549,DMSO,,
2533,r12c18f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L18,5,0.134303495,-0.000968721,-0.000322907,-2e-06,12,,Compound,A549,DMSO,,
2534,r12c18f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L18,6,0.134304196,0.000322907,-0.000322907,-2e-06,12,,Compound,A549,DMSO,,
2535,r12c18f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L18,7,0.134302199,0.000968721,-0.000968721,-2e-06,12,,Compound,A549,DMSO,,
2536,r12c18f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L18,8,0.134304002,-0.000322907,-0.000968721,-2e-06,12,,Compound,A549,DMSO,,
2537,r12c18f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L18,9,0.134302899,-0.000968721,-0.000968721,-2e-06,12,,Compound,A549,DMSO,,
2538,r12c19f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L19,1,0.134300902,-0.000322907,0.000322907,-2e-06,12,RGS4,Compound,A549,CCG-50014,,2733079.0
2539,r12c19f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L19,2,0.134298399,-0.000968721,0.000968721,-2e-06,12,RGS4,Compound,A549,CCG-50014,,2733079.0
2540,r12c19f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L19,3,0.134299204,0.000322907,0.000968721,-2e-06,12,RGS4,Compound,A549,CCG-50014,,2733079.0
2541,r12c19f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L19,4,0.134298503,0.000968721,0.000322907,-2e-06,12,RGS4,Compound,A549,CCG-50014,,2733079.0
2542,r12c19f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L19,5,0.134300902,-0.000968721,-0.000322907,-2e-06,12,RGS4,Compound,A549,CCG-50014,,2733079.0
2543,r12c19f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L19,6,0.134301007,0.000322907,-0.000322907,-2e-06,12,RGS4,Compound,A549,CCG-50014,,2733079.0
2544,r12c19f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L19,7,0.134298593,0.000968721,-0.000968721,-2e-06,12,RGS4,Compound,A549,CCG-50014,,2733079.0
2545,r12c19f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L19,8,0.134300306,-0.000322907,-0.000968721,-2e-06,12,RGS4,Compound,A549,CCG-50014,,2733079.0
2546,r12c19f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L19,9,0.134299099,-0.000968721,-0.000968721,-2e-06,12,RGS4,Compound,A549,CCG-50014,,2733079.0
2547,r12c20f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L20,1,0.134294003,-0.000322907,0.000322907,-2e-06,12,PTK2B,Compound,A549,PF-431396,,11598628.0
2548,r12c20f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L20,2,0.134292006,-0.000968721,0.000968721,-2e-06,12,PTK2B,Compound,A549,PF-431396,,11598628.0
2549,r12c20f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L20,3,0.134292603,0.000322907,0.000968721,-2e-06,12,PTK2B,Compound,A549,PF-431396,,11598628.0
2550,r12c20f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L20,4,0.134291306,0.000968721,0.000322907,-2e-06,12,PTK2B,Compound,A549,PF-431396,,11598628.0
2551,r12c20f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L20,5,0.134295002,-0.000968721,-0.000322907,-2e-06,12,PTK2B,Compound,A549,PF-431396,,11598628.0
2552,r12c20f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L20,6,0.134294197,0.000322907,-0.000322907,-2e-06,12,PTK2B,Compound,A549,PF-431396,,11598628.0
2553,r12c20f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L20,7,0.134292796,0.000968721,-0.000968721,-2e-06,12,PTK2B,Compound,A549,PF-431396,,11598628.0
2554,r12c20f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L20,8,0.134293094,-0.000322907,-0.000968721,-2e-06,12,PTK2B,Compound,A549,PF-431396,,11598628.0
2555,r12c20f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L20,9,0.134294406,-0.000968721,-0.000968721,-2e-06,12,PTK2B,Compound,A549,PF-431396,,11598628.0
2556,r12c21f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L21,1,0.134291306,-0.000322907,0.000322907,-2e-06,12,CDK9,Compound,A549,TG-02,,16739650.0
2557,r12c21f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L21,2,0.134291694,-0.000968721,0.000968721,-2e-06,12,CDK9,Compound,A549,TG-02,,16739650.0
2558,r12c21f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L21,3,0.134290904,0.000322907,0.000968721,-2e-06,12,CDK9,Compound,A549,TG-02,,16739650.0
2559,r12c21f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L21,4,0.134290501,0.000968721,0.000322907,-2e-06,12,CDK9,Compound,A549,TG-02,,16739650.0
2560,r12c21f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L21,5,0.134292096,-0.000968721,-0.000322907,-2e-06,12,CDK9,Compound,A549,TG-02,,16739650.0
2561,r12c21f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L21,6,0.134291798,0.000322907,-0.000322907,-2e-06,12,CDK9,Compound,A549,TG-02,,16739650.0
2562,r12c21f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L21,7,0.134292096,0.000968721,-0.000968721,-2e-06,12,CDK9,Compound,A549,TG-02,,16739650.0
2563,r12c21f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L21,8,0.134292901,-0.000322907,-0.000968721,-2e-06,12,CDK9,Compound,A549,TG-02,,16739650.0
2564,r12c21f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L21,9,0.1342922,-0.000968721,-0.000968721,-2e-06,12,CDK9,Compound,A549,TG-02,,16739650.0
2565,r12c22f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L22,1,0.134290099,-0.000322907,0.000322907,-2e-06,12,KCTD16,Compound,A549,baclofen,,2284.0
2566,r12c22f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L22,2,0.134288594,-0.000968721,0.000968721,-2e-06,12,KCTD16,Compound,A549,baclofen,,2284.0
2567,r12c22f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L22,3,0.134289399,0.000322907,0.000968721,-2e-06,12,KCTD16,Compound,A549,baclofen,,2284.0
2568,r12c22f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L22,4,0.134290501,0.000968721,0.000322907,-2e-06,12,KCTD16,Compound,A549,baclofen,,2284.0
2569,r12c22f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L22,5,0.134289697,-0.000968721,-0.000322907,-2e-06,12,KCTD16,Compound,A549,baclofen,,2284.0
2570,r12c22f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L22,6,0.134290904,0.000322907,-0.000322907,-2e-06,12,KCTD16,Compound,A549,baclofen,,2284.0
2571,r12c22f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L22,7,0.134290695,0.000968721,-0.000968721,-2e-06,12,KCTD16,Compound,A549,baclofen,,2284.0
2572,r12c22f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L22,8,0.134290799,-0.000322907,-0.000968721,-2e-06,12,KCTD16,Compound,A549,baclofen,,2284.0
2573,r12c22f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L22,9,0.134290501,-0.000968721,-0.000968721,-2e-06,12,KCTD16,Compound,A549,baclofen,,2284.0
2574,r12c23f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L23,1,0.134289399,-0.000322907,0.000322907,-2e-06,12,FOXM1,Compound,A549,thiostrepton,,101290202.0
2575,r12c23f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L23,2,0.134288803,-0.000968721,0.000968721,-2e-06,12,FOXM1,Compound,A549,thiostrepton,,101290202.0
2576,r12c23f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L23,3,0.134289905,0.000322907,0.000968721,-2e-06,12,FOXM1,Compound,A549,thiostrepton,,101290202.0
2577,r12c23f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L23,4,0.134289905,0.000968721,0.000322907,-2e-06,12,FOXM1,Compound,A549,thiostrepton,,101290202.0
2578,r12c23f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L23,5,0.134290695,-0.000968721,-0.000322907,-2e-06,12,FOXM1,Compound,A549,thiostrepton,,101290202.0
2579,r12c23f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L23,6,0.134290501,0.000322907,-0.000322907,-2e-06,12,FOXM1,Compound,A549,thiostrepton,,101290202.0
2580,r12c23f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L23,7,0.134290501,0.000968721,-0.000968721,-2e-06,12,FOXM1,Compound,A549,thiostrepton,,101290202.0
2581,r12c23f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L23,8,0.134290099,-0.000322907,-0.000968721,-2e-06,12,FOXM1,Compound,A549,thiostrepton,,101290202.0
2582,r12c23f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L23,9,0.134290203,-0.000968721,-0.000968721,-2e-06,12,FOXM1,Compound,A549,thiostrepton,,101290202.0
2583,r12c24f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,L24,1,0.134287596,-0.000322907,0.000322907,-2e-06,12,GJB4,Compound,A549,flufenamic-acid,,3371.0
2584,r12c24f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,L24,2,0.1342884,-0.000968721,0.000968721,-2e-06,12,GJB4,Compound,A549,flufenamic-acid,,3371.0
2585,r12c24f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,L24,3,0.134286597,0.000322907,0.000968721,-2e-06,12,GJB4,Compound,A549,flufenamic-acid,,3371.0
2586,r12c24f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,L24,4,0.134284705,0.000968721,0.000322907,-2e-06,12,GJB4,Compound,A549,flufenamic-acid,,3371.0
2587,r12c24f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,L24,5,0.134289995,-0.000968721,-0.000322907,-2e-06,12,GJB4,Compound,A549,flufenamic-acid,,3371.0
2588,r12c24f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,L24,6,0.134287804,0.000322907,-0.000322907,-2e-06,12,GJB4,Compound,A549,flufenamic-acid,,3371.0
2589,r12c24f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,L24,7,0.134288102,0.000968721,-0.000968721,-2e-06,12,GJB4,Compound,A549,flufenamic-acid,,3371.0
2590,r12c24f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,L24,8,0.134290501,-0.000322907,-0.000968721,-2e-06,12,GJB4,Compound,A549,flufenamic-acid,,3371.0
2591,r12c24f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,L24,9,0.134292305,-0.000968721,-0.000968721,-2e-06,12,GJB4,Compound,A549,flufenamic-acid,,3371.0
2592,r13c01f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,M01,1,0.134586006,-0.000322907,0.000322907,-2e-06,13,,Compound,A549,DMSO,,
2593,r13c01f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,M01,2,0.134590402,-0.000968721,0.000968721,-2e-06,13,,Compound,A549,DMSO,,
2594,r13c01f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,M01,3,0.134584904,0.000322907,0.000968721,-2e-06,13,,Compound,A549,DMSO,,
2595,r13c01f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,M01,4,0.134581596,0.000968721,0.000322907,-2e-06,13,,Compound,A549,DMSO,,
2596,r13c01f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,M01,5,0.134587198,-0.000968721,-0.000322907,-2e-06,13,,Compound,A549,DMSO,,
2597,r13c01f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,M01,6,0.134582698,0.000322907,-0.000322907,-2e-06,13,,Compound,A549,DMSO,,
2598,r13c01f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,M01,7,0.134579793,0.000968721,-0.000968721,-2e-06,13,,Compound,A549,DMSO,,
2599,r13c01f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,M01,8,0.134585798,-0.000322907,-0.000968721,-2e-06,13,,Compound,A549,DMSO,,
2600,r13c01f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,M01,9,0.1345893,-0.000968721,-0.000968721,-2e-06,13,,Compound,A549,DMSO,,
2601,r13c02f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,M02,1,0.134563297,-0.000322907,0.000322907,-2e-06,13,TGFBR1,Compound,A549,LY2109761,,11655119.0
2602,r13c02f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,M02,2,0.134566396,-0.000968721,0.000968721,-2e-06,13,TGFBR1,Compound,A549,LY2109761,,11655119.0
2603,r13c02f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,M02,3,0.134558395,0.000322907,0.000968721,-2e-06,13,TGFBR1,Compound,A549,LY2109761,,11655119.0
2604,r13c02f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,M02,4,0.134554505,0.000968721,0.000322907,-2e-06,13,TGFBR1,Compound,A549,LY2109761,,11655119.0
2605,r13c02f05p01-ch3sk1fk1fl1.tiff,5,BR00116991,M02,5,0.134566396,-0.000968721,-0.000322907,-2e-06,13,TGFBR1,Compound,A549,LY2109761,,11655119.0
2606,r13c02f06p01-ch3sk1fk1fl1.tiff,5,BR00116991,M02,6,0.134558007,0.000322907,-0.000322907,-2e-06,13,TGFBR1,Compound,A549,LY2109761,,11655119.0
2607,r13c02f07p01-ch3sk1fk1fl1.tiff,5,BR00116991,M02,7,0.134552002,0.000968721,-0.000968721,-2e-06,13,TGFBR1,Compound,A549,LY2109761,,11655119.0
2608,r13c02f08p01-ch3sk1fk1fl1.tiff,5,BR00116991,M02,8,0.134561598,-0.000322907,-0.000968721,-2e-06,13,TGFBR1,Compound,A549,LY2109761,,11655119.0
2609,r13c02f09p01-ch3sk1fk1fl1.tiff,5,BR00116991,M02,9,0.134564504,-0.000968721,-0.000968721,-2e-06,13,TGFBR1,Compound,A549,LY2109761,,11655119.0
2610,r13c03f01p01-ch3sk1fk1fl1.tiff,5,BR00116991,M03,1,0.134536296,-0.000322907,0.000322907,-2e-06,13,S100B,Compound,A549,olopatadine,,25271818.0
2611,r13c03f02p01-ch3sk1fk1fl1.tiff,5,BR00116991,M03,2,0.134538502,-0.000968721,0.000968721,-2e-06,13,S100B,Compound,A549,olopatadine,,25271818.0
2612,r13c03f03p01-ch3sk1fk1fl1.tiff,5,BR00116991,M03,3,0.134531006,0.000322907,0.000968721,-2e-06,13,S100B,Compound,A549,olopatadine,,25271818.0
2613,r13c03f04p01-ch3sk1fk1fl1.tiff,5,BR00116991,M03,4,0.134527698,0.000968721,0.000322907,-2e-06,13,S100B,Compound,A549,olopatadine,,25271818.0
